# owner_sha256 job_args.go da1b59226cb2d3a05bbb65c945709088a33fac605237b4e195377c10ebec27bf bytes=65331 lines=1917
# support_sha256 job_args_test.go 7647a990a36ff19f4bc1e56ed915466c6be7c87c32bd0c68a443e24378edb382 bytes=39148 lines=1242
# obligation_id	category	source_path	ast_anchor	node_sha256	owner	verdict	rust_symbol	evidence
Ofce9d051f902c85d	test_assertion	pkg/meta/model/job_args_test.go	TestCreateTableArgs/assertion:2:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O8494372ff839c4cc	test_assertion	pkg/meta/model/job_args_test.go	TestCreateTableArgs/assertion:3:NoError	bec17a153c2abee299955ded0f9d29ccf3e31872185a6e51cc9e881c39017323	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7b835a6ff01cc6b8	test_assertion	pkg/meta/model/job_args_test.go	TestCreateTableArgs/assertion:4:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O68490141dc5de827	test_assertion	pkg/meta/model/job_args_test.go	TestCreateTableArgs/assertion:5:NoError	6cdf4fb14812a48633fd8da4ad3aea595b170b1b93b4e92c6c925a0baece7ab3	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Of7683ce81668aada	test_assertion	pkg/meta/model/job_args_test.go	TestCreateTableArgs/assertion:6:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O8de5e6352a80e47e	test_helper_closure	pkg/meta/model/job_args_test.go	TestCreateTableArgs/closure:1	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O78dc35fd6ab64ed9	test_helper_closure	pkg/meta/model/job_args_test.go	TestCreateTableArgs/closure:2	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O18587df0fa024d41	test_helper_closure	pkg/meta/model/job_args_test.go	TestCreateTableArgs/closure:3	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O0c1c6da7d22f6dc0	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:1/element:0	0788e92405a65b0f908433cdc9054b11d9430608e074d4557a3b0ddb02f72a5d	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O28d0f7521444ce62	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:1/element:1	071817066ee5fbc735b4e9778bac34a316c0353e2b4c8312f3571516a24c4348	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O60a03010a288e4f7	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:10/element:0	13ea7c459ba6744f128c40bd2658eec1a177cb83665db5c66d06d16b55611c15	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7d4e556abe56ff0e	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:11/element:0	f54614e6933fc31b12fdeeb401010930f33f941e9d8c083256530168d38bb6be	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe6f4d6a607d69164	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:11/element:1	5640189eb5218c38d808332fc5a746ea33770829bdf4f48c5ae947c20afe4bbe	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O17353760ca70eaa4	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:2/element:0	e461f60c910592c8b496068c975d93a8a3bc744bc27d7e0ef799d9e52be5148f	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6d8075f606979a1f	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:3/element:0	f54614e6933fc31b12fdeeb401010930f33f941e9d8c083256530168d38bb6be	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O322a2522f63404ec	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:3/element:1	5640189eb5218c38d808332fc5a746ea33770829bdf4f48c5ae947c20afe4bbe	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oba69ed17bb00c955	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:5/element:0	b6fe20d0839aa46a26d715b2bcbed19fcbdec765d947071e419a8fbaf5f476ef	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe9ab3d6bba566d1a	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:5/element:1	67cd11519f32043ffe6db13f0fcfe61d448326b3dcdb036e2753236f6e92b86f	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe8a0f9ebc469febb	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:5/element:2	633ebd5297ab903d90bd6a315974dd09e31d0e1f1307ff27bdc566647a2d4792	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc6972477e9b0f230	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:6/element:0	c373002c526fc5ab81dd15f23f57c9e1687163327bc50f6b4bcf2a7fe404c3ca	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O068d51f04b24ea55	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:7/element:0	f54614e6933fc31b12fdeeb401010930f33f941e9d8c083256530168d38bb6be	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Od6330f85bf27754d	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:7/element:1	5640189eb5218c38d808332fc5a746ea33770829bdf4f48c5ae947c20afe4bbe	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O90b9acb3e1a76015	test_row	pkg/meta/model/job_args_test.go	TestCreateTableArgs/composite:9/element:0	46e3901429aa7d1458fed7e1fd5eb423d76a0749b9a212ce8cb7aeeec7f2f479	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O511e93d473626c1f	test_loop	pkg/meta/model/job_args_test.go	TestCreateTableArgs/loop:1/enters	96d02d1465db626e4a3850eada297028a95ac7ad71851e08f70c204ea8cd6e2e	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Odf0af8eb4293cbce	test_loop	pkg/meta/model/job_args_test.go	TestCreateTableArgs/loop:1/zero_iterations	96d02d1465db626e4a3850eada297028a95ac7ad71851e08f70c204ea8cd6e2e	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa32ffb4e613a0c11	test_loop	pkg/meta/model/job_args_test.go	TestCreateTableArgs/loop:2/enters	1bd42ae9346ef133b906608e4a78f2f3f462eac883d34892e127fb36252a3147	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O12494ce583122b0d	test_loop	pkg/meta/model/job_args_test.go	TestCreateTableArgs/loop:2/zero_iterations	1bd42ae9346ef133b906608e4a78f2f3f462eac883d34892e127fb36252a3147	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O7bc4a0a513772010	test_loop	pkg/meta/model/job_args_test.go	TestCreateTableArgs/loop:3/enters	4127ff512dc6b5e47020233b677a6de9847f46c9266b97c79e0f35eb9b31e271	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O1328bd3c80cdf6f2	test_loop	pkg/meta/model/job_args_test.go	TestCreateTableArgs/loop:3/zero_iterations	4127ff512dc6b5e47020233b677a6de9847f46c9266b97c79e0f35eb9b31e271	TestCreateTableArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob48970894f29e058	test	pkg/meta/model/job_args_test.go	TestDropColumnArgs	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O1f602ca5a703114e	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:1:NoError	09d5f750580d2b3c3522463407c7c85b99c42e5a85d1a8900c9fdbad1a410327	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O1e19a96b81b2309e	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:2:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6c8efbedb39d5c97	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:3:Equal	5f2d99844b19c14ae5ef73cfc95f98cb2d508bccadfff1890457d747af8250c6	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oeef16433e47f6338	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:4:Len	49de2d8a560cbcd105c35cebe9644505b5da670c2a387eca89e1d1b2e392ad08	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O9c096347b0e612fa	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:5:NoError	724292dc1cb8dd0f79bcd127e779a18bc21462262a27f2270be43349bbdb06d3	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O39d9fc72c8679350	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:6:NoError	4fefbebf606422ffe5e083b6c7738eaeae15aaa53cec903c59848f1d9b6d034a	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O78e207ccedd50574	test_assertion	pkg/meta/model/job_args_test.go	TestDropColumnArgs/assertion:7:Len	baead756543a4e3603368f4787594febab5d1e6685bbf7aa5e8647eee43036fd	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe0ee098c72ecd0aa	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:1/element:0	22c94ebed92365ea7fdce7386a41011022955d5e8a17aec9d4a80ceca4f17a9c	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O72c7de4fc5b63706	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:1/element:1	4935685861d0099a953e3f97d72e328250e0f1d4cc6a3e027bfaa535bef94c4a	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O11a829a0ce6a3795	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:1/element:2	1669043fc09cbece1cc1fbc55b9d1d78ed607ed1703eb29232cc90ec55eec135	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ocae582652efe1ff2	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:1/element:3	b1de852a62d38ed2916c53e57f733d4ca98ce01812300063a882b56bb264cbc8	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O5cb471a02dcfda8b	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:1/element:4	c1f0775852e2ec0004cc94c713ad224d8ca7de6b033587f637091b95387011d1	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe5b71ed2ab5fd60c	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:2/element:0	c67be81d4fe67c1548153d5bd0fd37f0cd3eb8443a2c297ddafd6ff32f42127d	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6aa071cf0a29c5f1	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:3/element:0	e79e418e48623569d75e2a7b09ae88ed9b77b126a445b9ff9dc6989a08efa079	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O68c5e819da48ae43	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:3/element:1	913da1f8df6f8fd47593840d533ba0458cc9873996bf310460abb495b34c232a	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oa0a2f7ad6f68f343	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:3/element:2	ac11339ffa8f270c4f781e0a3922bb1c80d9dee6e4b6911ca34538ed9ae03caa	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc9a9b5da87b66a9c	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:4/element:0	3089c464221340fed4229d6ba913a04224c91b44158c22163e8849eb7dcc4878	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O154c9ca353392cfd	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:4/element:1	166f829e016f2315a8099e3a8d2dbec6d91572379ff02c760ba4e0335789d47f	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Obdc80aa08dc2cb9d	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:4/element:2	aa4fb8a61cab7db73f42671f2bb987a7291a436929b3d5f17ffe05f96be13371	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oc119d387ec9c59fa	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:6/element:0	f54614e6933fc31b12fdeeb401010930f33f941e9d8c083256530168d38bb6be	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O3ca5403874d3ecaf	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:6/element:1	5640189eb5218c38d808332fc5a746ea33770829bdf4f48c5ae947c20afe4bbe	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O00542155f8fa9325	test_row	pkg/meta/model/job_args_test.go	TestDropColumnArgs/composite:9/element:0	34970e01b7ec7582ba2c93c4e29ae1f1b9b31a77c29dbc66c5420a3dd01c919a	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe8cd0735e28646ad	test_branch	pkg/meta/model/job_args_test.go	TestDropColumnArgs/if:1/false	5f5e9af11dda2e080141cca4b4efa90ce4abadfe90b96cadd4d3bc28c453af12	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6cd0df99b096ff11	test_branch	pkg/meta/model/job_args_test.go	TestDropColumnArgs/if:1/true	5f5e9af11dda2e080141cca4b4efa90ce4abadfe90b96cadd4d3bc28c453af12	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O548725a909a66bed	test_loop	pkg/meta/model/job_args_test.go	TestDropColumnArgs/loop:1/enters	74b951d7745ffd0717b4e55065a82a31cc6d5051637304d0db3ab7493351b092	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O6b09174b2c7f5924	test_loop	pkg/meta/model/job_args_test.go	TestDropColumnArgs/loop:1/zero_iterations	74b951d7745ffd0717b4e55065a82a31cc6d5051637304d0db3ab7493351b092	TestDropColumnArgs	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Ob2fb51706dd0258b	test	pkg/meta/model/job_args_test.go	TestDropIndexArguements	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestDropIndexArguements	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
Oe27b7bbc361dd237	test_assertion	pkg/meta/model/job_args_test.go	TestDropIndexArguements/assertion:1:NoError	680e3d8c79adbec087b42fa343a01bf09cf69f7ef17f4df18a3aed6a3463617d	TestDropIndexArguements	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O968d6f248664af3a	test_assertion	pkg/meta/model/job_args_test.go	TestDropIndexArguements/assertion:2:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestDropIndexArguements	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
O82c94728007cc13a	test_assertion	pkg/meta/model/job_args_test.go	TestDropIndexArguements/assertion:3:NoError	273c213034e8efa9c42e79529790652f1cc2b28687f69ecb41048d412c9e9f57	TestDropIndexArguements	DECLINED	-	Measured boundary: generic Job and raw JSON envelope encode/decode are native in job.rs, but typed JobArgs and FinishedJobArgs structures plus their source-specific getArgsV1, decodeV1, Get, FillArgs, and FillFinishedArgs rules remain absent; no source-equivalent typed entry point exists.
