# Go source: pkg/meta/meta.go
# SHA-256: d0e948b97582b9f1e43ed98f6e3c2664ab71a0051161b5152768c439b0129083
# bytes: 68013
# lines: 2219
# Test/support: pkg/meta/meta_test.go, pkg/meta/main_test.go, pkg/meta/BUILD.bazel
# Columns: class source_identity source_line verdict rust_symbol evidence
class	source_identity	source_line	verdict	rust_symbol	evidence
PRODUCTION_BRANCH	(*Mutator).CreateMySQLDatabaseIfNotExists:L897:if:true	897	PORTED	transaction::Mutator::create_mysql_database_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateMySQLDatabaseIfNotExists:L897:if:false	897	PORTED	transaction::Mutator::create_mysql_database_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).CreateSysDatabaseByIDIfNotExists	905	PORTED	transaction::Mutator::create_sys_database_by_id_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateSysDatabaseByIDIfNotExists:L907:if:true	907	PORTED	transaction::Mutator::create_sys_database_by_id_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateSysDatabaseByIDIfNotExists:L907:if:false	907	PORTED	transaction::Mutator::create_sys_database_by_id_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateSysDatabaseByIDIfNotExists:L910:if:true	910	PORTED	transaction::Mutator::create_sys_database_by_id_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateSysDatabaseByIDIfNotExists:L910:if:false	910	PORTED	transaction::Mutator::create_sys_database_by_id_if_not_exists	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).CreateSysDatabaseByID	918	PORTED	transaction::Mutator::create_sys_database_by_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).GetSystemDBID	930	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).GetSystemDBID:L932:if:true	932	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).GetSystemDBID:L932:if:false	932	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).GetSystemDBID:L935:range:enter	935	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).GetSystemDBID:L935:range:exit	935	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).GetSystemDBID:L936:if:true	936	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).GetSystemDBID:L936:if:false	936	PORTED	transaction::Mutator::system_database_id	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).SetMetadataLock	944	PORTED	transaction::Mutator::set_metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).SetMetadataLock:L946:if:true	946	PORTED	transaction::Mutator::set_metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).SetMetadataLock:L946:if:false	946	PORTED	transaction::Mutator::set_metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).GetMetadataLock	955	PORTED	transaction::Mutator::metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetMetadataLock:L957:if:true	957	PORTED	transaction::Mutator::metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetMetadataLock:L957:if:false	957	PORTED	transaction::Mutator::metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetMetadataLock:L960:if:true	960	PORTED	transaction::Mutator::metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetMetadataLock:L960:if:false	960	PORTED	transaction::Mutator::metadata_lock	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).SetSchemaCacheSize	967	PORTED	transaction::Mutator::set_schema_cache_size	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).GetSchemaCacheSize	972	PORTED	transaction::Mutator::schema_cache_size	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetSchemaCacheSize:L974:if:true	974	PORTED	transaction::Mutator::schema_cache_size	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetSchemaCacheSize:L974:if:false	974	PORTED	transaction::Mutator::schema_cache_size	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetSchemaCacheSize:L977:if:true	977	PORTED	transaction::Mutator::schema_cache_size	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_BRANCH	(*Mutator).GetSchemaCacheSize:L977:if:false	977	PORTED	transaction::Mutator::schema_cache_size	transaction_source::malformed_scalar_storage_returns_the_source_parse_error_class
PRODUCTION_FUNCTION	(*Mutator).CreateTableAndSetAutoID	986	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L988:if:true	988	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L988:if:false	988	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L992:if:true	992	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L992:if:false	992	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L995:if:true	995	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L995:if:false	995	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L997:if:true	997	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L997:if:false	997	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L1001:if:true	1001	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L1001:if:false	1001	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L1001:logical:short-circuit	1001	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L1001:logical:rhs	1001	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L1003:if:true	1003	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).CreateTableAndSetAutoID:L1003:if:false	1003	PORTED	transaction::Mutator::create_table_and_set_auto_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).CreateSequenceAndSetSeqValue	1011	PORTED	transaction::Mutator::create_sequence_and_set_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).CreateSequenceAndSetSeqValue:L1013:if:true	1013	PORTED	transaction::Mutator::create_sequence_and_set_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).CreateSequenceAndSetSeqValue:L1013:if:false	1013	PORTED	transaction::Mutator::create_sequence_and_set_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).RestartSequenceValue	1021	PORTED	transaction::Mutator::restart_sequence_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).RestartSequenceValue:L1024:if:true	1024	PORTED	transaction::Mutator::restart_sequence_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).RestartSequenceValue:L1024:if:false	1024	PORTED	transaction::Mutator::restart_sequence_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).RestartSequenceValue:L1030:if:true	1030	PORTED	transaction::Mutator::restart_sequence_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).RestartSequenceValue:L1030:if:false	1030	PORTED	transaction::Mutator::restart_sequence_value	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).DropPolicy	1037	PORTED	transaction::Mutator::drop_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropPolicy:L1040:if:true	1040	PORTED	transaction::Mutator::drop_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropPolicy:L1040:if:false	1040	PORTED	transaction::Mutator::drop_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropPolicy:L1043:if:true	1043	PORTED	transaction::Mutator::drop_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropPolicy:L1043:if:false	1043	PORTED	transaction::Mutator::drop_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	(*Mutator).DropMaskingPolicy	1050	PORTED	transaction::Mutator::drop_masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropMaskingPolicy:L1052:if:true	1052	PORTED	transaction::Mutator::drop_masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropMaskingPolicy:L1052:if:false	1052	PORTED	transaction::Mutator::drop_masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropMaskingPolicy:L1055:if:true	1055	PORTED	transaction::Mutator::drop_masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_BRANCH	(*Mutator).DropMaskingPolicy:L1055:if:false	1055	PORTED	transaction::Mutator::drop_masking_policy	transaction_source::policy_masking_and_resource_reads_preserve_magic_json_and_empty_panics
PRODUCTION_FUNCTION	(*Mutator).DropDatabase	1062	PORTED	transaction::Mutator::drop_database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropDatabase:L1065:if:true	1065	PORTED	transaction::Mutator::drop_database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropDatabase:L1065:if:false	1065	PORTED	transaction::Mutator::drop_database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropDatabase:L1069:if:true	1069	PORTED	transaction::Mutator::drop_database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropDatabase:L1069:if:false	1069	PORTED	transaction::Mutator::drop_database	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).DropSequence	1078	PORTED	transaction::Mutator::drop_sequence	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).DropSequence:L1080:if:true	1080	PORTED	transaction::Mutator::drop_sequence	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).DropSequence:L1080:if:false	1080	PORTED	transaction::Mutator::drop_sequence	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).DropSequence:L1084:if:true	1084	PORTED	transaction::Mutator::drop_sequence	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_BRANCH	(*Mutator).DropSequence:L1084:if:false	1084	PORTED	transaction::Mutator::drop_sequence	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_FUNCTION	(*Mutator).DropTableOrView	1094	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropTableOrView:L1097:if:true	1097	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropTableOrView:L1097:if:false	1097	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropTableOrView:L1103:if:true	1103	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropTableOrView:L1103:if:false	1103	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropTableOrView:L1107:if:true	1107	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).DropTableOrView:L1107:if:false	1107	PORTED	transaction::Mutator::drop_table_or_view	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).UpdateTable	1114	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).UpdateTable:L1117:if:true	1117	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).UpdateTable:L1117:if:false	1117	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).UpdateTable:L1123:if:true	1123	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).UpdateTable:L1123:if:false	1123	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).UpdateTable:L1130:if:true	1130	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).UpdateTable:L1130:if:false	1130	PORTED	transaction::Mutator::update_table	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).IterDatabases	1139	PORTED	transaction::Mutator::iter_databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterDatabases:L1143:if:true	1143	PORTED	transaction::Mutator::iter_databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterDatabases:L1143:if:false	1143	PORTED	transaction::Mutator::iter_databases	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).IterTables	1152	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterTables:L1154:if:true	1154	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterTables:L1154:if:false	1154	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterTables:L1161:if:true	1161	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterTables:L1161:if:false	1161	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterTables:L1167:if:true	1167	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).IterTables:L1167:if:false	1167	PORTED	transaction::Mutator::iter_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	splitRangeInt64Max	1178	PORTED	transaction::split_range_int64_max	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	splitRangeInt64Max:L1184:range:enter	1184	PORTED	transaction::split_range_int64_max	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	splitRangeInt64Max:L1184:range:exit	1184	PORTED	transaction::split_range_int64_max	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	splitRangeInt64Max:L1189:if:true	1189	PORTED	transaction::split_range_int64_max	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	splitRangeInt64Max:L1189:if:false	1189	PORTED	transaction::split_range_int64_max	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	IterAllTables	1202	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1212:range:enter	1212	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1212:range:exit	1212	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1224:select:case	1224	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1224:select:block	1224	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1225:comm-case:taken	1225	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1225:comm-case:not-taken	1225	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1227:comm-default:taken	1227	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1227:comm-default:not-taken	1227	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1231:if:true	1231	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1231:if:false	1231	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1237:if:true	1237	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1237:if:false	1237	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1241:if:true	1241	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	IterAllTables:L1241:if:false	1241	PORTED	transaction::iter_all_tables	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	(*Mutator).GetMetasByDBID	1260	PORTED	transaction::Mutator::metas_by_database_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetMetasByDBID:L1262:if:true	1262	PORTED	transaction::Mutator::metas_by_database_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetMetasByDBID:L1262:if:false	1262	PORTED	transaction::Mutator::metas_by_database_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetMetasByDBID:L1266:if:true	1266	PORTED	transaction::Mutator::metas_by_database_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	(*Mutator).GetMetasByDBID:L1266:if:false	1266	PORTED	transaction::Mutator::metas_by_database_id	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_DECLARATION	var:checkForeignKeyAttributesNil	1273	PORTED	transaction::FOREIGN_KEY_ATTRIBUTES_NIL	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_DECLARATION	var:checkForeignKeyAttributesZero	1274	PORTED	transaction::FOREIGN_KEY_ATTRIBUTES_ZERO	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_DECLARATION	type:MustLoadFilterAttr	1280	PORTED	transaction::MustLoadFilterAttr	transaction_source::composed_auto_id_sequence_and_schema_diff_methods_preserve_source_order
PRODUCTION_DECLARATION	var:checkAttributesInOrder	1285	PORTED	transaction::TABLE_INFO_MUST_LOAD_FILTERS	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_FUNCTION	isTableInfoMustLoad	1300	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1302:if:true	1302	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1302:if:false	1302	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1304:if:true	1304	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1304:if:false	1304	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1306:if:true	1306	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1306:if:false	1306	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1312:range:enter	1312	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1312:range:exit	1312	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1314:if:true	1314	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1314:if:false	1314	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1315:if:true	1315	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1315:if:false	1315	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
PRODUCTION_BRANCH	isTableInfoMustLoad:L1320:if:true	1320	PORTED	transaction::table_info_must_load_with_filters	transaction_source::catalog_fast_paths_cover_metas_names_attributes_cancellation_and_corruption
