# Generated by cargo run -j 12 -p difftest --bin go_source_ledger -- --write.
# source_path	lines	target_crate	generated	porting_status	owner	evidence_artifact	note
pkg/parser/mysql/errcode.go	980	tidb-parser	false	COVERED	error-catalog-and-terror-identity	rust/crates/tidb-error/src/mysql/errcode.rs	All 954 named constants, including boundary aliases and warning identifiers, are translated verbatim and exposed from the single error authority.
pkg/parser/mysql/errname.go	985	tidb-parser	false	COVERED	error-catalog-and-terror-identity	rust/crates/tidb-error/src/mysql/errname.rs	All 952 code-to-message entries preserve source order, raw Go fmt templates, and every redaction argument position.
pkg/parser/mysql/error.go	74	tidb-parser	false	PARTIAL	error-catalog-and-terror-identity	rust/crates/tidb-error/src/mysql/error.rs	SQLError fields/display, both portable errors, catalog/default state selection, catalog and custom constructors, complete catalog fmt verbs, and redaction modes are translated. NewErrf remains partial because its public arbitrary Go fmt format/any argument surface is intentionally represented by explicit owned display/debug/type forms rather than claiming every Go fmt extension.
pkg/parser/mysql/locale_format.go	277	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/mysql/privs.go	326	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/mysql/state.go	268	tidb-parser	false	COVERED	error-catalog-and-terror-identity	rust/crates/tidb-error/src/mysql/state.rs	All 244 explicit code-to-SQLSTATE entries and the HY000 default are translated verbatim.
pkg/parser/mysql/type.go	173	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/mysql/util.go	102	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/opcode/opcode.go	252	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/parser.go	445	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/lib.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/parser_api.go	300	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/lib.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/parser_helpers.go	666	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/lib.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/prec.go	139	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/prec.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/prepared_stmt_parser.go	95	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/statement.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/procedure_parser.go	575	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/reserved_words.go	61	tidb-lexer	false	PARTIAL	parser-workstream	rust/crates/tidb-lexer/src/reserved.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/select_clauses_parser.go	660	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/select.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/select_parser.go	476	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/select.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/set_explain_parser.go	789	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/set.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/split_parser.go	234	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/ddl.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/stmt_parser.go	514	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/statement.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/terror/terror.go	337	tidb-parser	false	PARTIAL	error-catalog-and-terror-identity	rust/crates/tidb-error/src/terror.rs	The complete fixed 27-class catalog, four source codes, class/code RFC identity, registered standard messages with redaction metadata, synthesized errors, generated message identity, root-cause class/equality behavior, registered-instance plus fixed global prototype SQLError conversion, ErrCritical, and ErrResultUndetermined are translated in the dependency leaf; mutable runtime class registration/freeze maps, logging/fatal helpers, JSON wire serialization, and Go stack capture remain outside this bounded authority
pkg/parser/test_driver/test_driver.go	230	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/test_driver/test_driver_datum.go	512	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/test_driver/test_driver_helper.go	72	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/test_driver/test_driver_mydecimal.go	286	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/tidb/features.go	67	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/tokens.go	969	tidb-lexer	false	PARTIAL	parser-workstream	rust/crates/tidb-lexer/src/token.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/parser/traffic_parser.go	245	tidb-parser	false	COVERED	parser-workstream	rust/crates/tidb-parser/src/traffic.rs	Imported from the checked parser translation manifest; this Go source is fully owned by the named Rust module
pkg/parser/types/etc.go	171	tidb-datatype	false	UNTRIAGED	-	-	-
pkg/parser/types/eval_type.go	77	tidb-datatype	false	COVERED	datatype-eval-type-source-wave	rust/crates/tidb-datatype/src/eval_type.rs	All nine byte discriminants exact display strings IsStringKind and IsVectorKind behavior execute; invalid source bytes are rejected by a typed conversion instead of surviving until Go String panics
pkg/parser/types/field_type.go	789	tidb-datatype	false	PARTIAL	datatype-value-context-and-format	rust/crates/tidb-datatype/src/field_type/mod.rs	The direct FieldType translation preserves raw charset/collation spelling, element and independently owned binary-literal marker slices, ARRAY element semantics, flags/limits/eval classification, parser equality, charset classification, and compact/info/full formatting through the separately translated OutputFormat authority. Hash64, JSON wire fields, Restore/RestoreAsCastType, StorageLength, and MemoryUsage remain unported.
pkg/parser/util/escape.go	45	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/util/hash64.go	33	tidb-parser	false	UNTRIAGED	-	-	-
pkg/parser/view_parser.go	146	tidb-parser	false	PARTIAL	parser-workstream	rust/crates/tidb-parser/src/ddl.rs	Imported from the checked parser translation manifest; the named Rust module owns a bounded subset and remaining source behavior stays open
pkg/planner/cardinality/cross_estimation.go	287	tidb-planner	false	PARTIAL	planner-cross-estimation-wave	rust/crates/tidb-planner/src/cardinality/cross_estimation.rs	Ports convertRangeFromExpectedCnt's ascending/descending cumulative selection, endpoint exclusion inversion, collator propagation, and full-scan sentinel over opaque normalized ranges; correlation/session/statistics/ranger/Datum and physical scan owners remain future planner seams
pkg/planner/cardinality/exponential.go	54	tidb-planner	false	COVERED	planner-cardinality-exponential	rust/crates/tidb-planner/src/cardinality.rs	Direct port of MaxExponentialBackoffCols and ApplyExponentialBackoff preserves empty and single-value paths four-column cap successive square-root order and lower/upper bound clamping
pkg/planner/cardinality/join.go	51	tidb-planner	false	PARTIAL	planner-cardinality-join	rust/crates/tidb-planner/src/cardinality/join.rs	The source-shaped arithmetic preserves Cartesian products equi-versus-NA key selection larger-NDV division join-reorder gating and the 0.9 correlation exponent; PlanContext expression-column/schema StatsInfo and operator adapters remain open.
pkg/planner/cardinality/ndv.go	262	tidb-planner	false	PARTIAL	planner-cardinality-ndv-source-wave	rust/crates/tidb-planner/src/cardinality/ndv.rs	The dependency-closed ScaleNDV and multi-column NDV arithmetic preserve Go's uniform probability, skewed linear estimate, group-NDV exact match, conservative max, exponential backoff, source clamps, and caller-supplied skew-ratio blend; SessionVars/property registration, histogram statistics, and full planner integration remain future seams
pkg/planner/cardinality/pseudo.go	242	tidb-planner	false	PARTIAL	planner-pseudo-cardinality-wave	rust/crates/tidb-planner/src/cardinality/pseudo.rs	The Rust planner now ports the pseudo equality/less/between divisors and signed, unsigned, scalar, and prefix-index range arithmetic; pseudoSelectivity's session/expression/catalog inspection and full statistics/index integration remain open.
pkg/planner/cardinality/row_count_column.go	309	tidb-planner	false	PARTIAL	planner-row-count-column-wave	rust/crates/tidb-planner/src/cardinality/row_count_column.rs	Ports RowEstimate arithmetic, normalized interval boundary/null adjustments, primary-key point rule, increase-factor scaling, full-range clamping, and partial-index product/correlated selectivity over caller-owned estimates; Go histogram/TopN/equalRowCount/betweenRowCount, stats-v1 enumeration, session/catalog wiring, and error propagation remain open.
pkg/planner/cardinality/row_count_index.go	667	tidb-planner	false	PARTIAL	planner-tikv-table-read-task-runtime	rust/crates/tidb-planner/src/access_path.rs	Index CountAfterAccess and table CountAfterAccess are explicit source inputs; arbitrary range cardinality derivation remains external.
pkg/planner/cardinality/row_size.go	189	tidb-planner	false	PARTIAL	planner-cardinality-row-size	rust/crates/tidb-planner/src/cardinality/row_size.rs	All six row-size formulas and TiKV/TiFlash accounting paths execute through a typed statistics adapter; the future planner still owns the real PlanContext HistColl expression-column and chunk integrations.
pkg/planner/cardinality/selectivity.go	1245	tidb-planner	false	PARTIAL	planner-cardinality-greedy-wave	rust/crates/tidb-planner/src/selectivity_greedy.rs	Ports GetUsableSetsByGreedy mask traversal and all source tie-break rules plus outOfRangeEQSelectivity/outOfRangeFullNDV arithmetic in rust/crates/tidb-planner/src/cardinality/out_of_range.rs; expression extraction histogram/TopN/session/range integration and full selectivity remain future planner/statistics seams
pkg/planner/cardinality/trace.go	90	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/base/base.go	37	tidb-planner	false	PARTIAL	planner-base-traits-wave	rust/crates/tidb-planner/src/base_traits.rs	Ports Hash64/Equals/HashEquals interface composition over the existing source-shaped Hasher and a dynamic Any equality boundary; concrete logical/memo object implementations and cascades dispatch remain external.
pkg/planner/cascades/base/cascadesctx/cascades_ctx.go	34	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/base/hash_equaler.go	210	tidb-planner	false	PARTIAL	planner-hash-equaler-wave	rust/crates/tidb-planner/src/hash_equaler.rs	Ports FNV-1a offset/prime updates for bool, signed/unsigned integers, floats, runes, strings, bytes, nil markers, reset, cache, and digest readback; cascades object hashing/equality dispatch and invalid UTF-8 byte-string inputs remain external.
pkg/planner/cascades/base/task_scheduler_base.go	25	tidb-planner	false	PARTIAL	planner-scheduler-contract-wave	rust/crates/tidb-planner/src/scheduler_contract.rs	Ports Scheduler's ExecuteTasks/Destroy/PushTask opaque-task contract over Box<dyn Task> and the existing TaskError boundary; concurrent scheduling, stack pooling, and cascades context remain external.
pkg/planner/cascades/base/task_stack_base.go	36	tidb-planner	false	PARTIAL	planner-stack-contract-wave	rust/crates/tidb-planner/src/stack_contract.rs	Ports the source Stack push/pop/empty/destroy contract and its richer Execute-plus-Desc Task boundary as local opaque traits; concrete reusable TaskStack allocation, stack pooling, and cascades task ownership remain external.
pkg/planner/cascades/cascades.go	124	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/impl/impl_and_cost.go	151	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/memo/group.go	371	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/memo/group_expr.go	333	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/memo/group_id_generator.go	30	tidb-planner	false	PARTIAL	planner-memo-group-id-wave	rust/crates/tidb-planner/src/memo_group_id.rs	Ports GroupID value semantics, one-based incrementing generation, deterministic raw-counter setup, and uint64 wrapping; memo group ownership and optimizer integration remain external.
pkg/planner/cascades/memo/memo.go	453	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/old/enforcer_rules.go	88	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/old/implementation_rules.go	628	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/old/optimize.go	399	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/old/stringer.go	121	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/old/transformation_rules.go	2625	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/pattern/engine.go	64	tidb-planner	false	PARTIAL	planner-pattern-engine-wave	rust/crates/tidb-planner/src/pattern_engine.rs	Ports EngineType bit flags, predefined EngineTypeSet membership masks, Contains overlap semantics, raw bit access, and String labels; cascades pattern matching and logical-plan integration remain external.
pkg/planner/cascades/pattern/pattern.go	222	tidb-planner	false	PARTIAL	planner-pattern-wave	rust/crates/tidb-planner/src/pattern.rs	The Rust leaf ports source operand numbering and labels, wildcard matching, logical-operator classification through a typed adapter, engine filtering, child-pattern construction, and source-order semantics; real Go logical-plan objects and cascades memo integration remain external.
pkg/planner/cascades/rule/apply/decorrelateapply/xf_decorrelate_apply_base.go	34	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/rule/apply/decorrelateapply/xf_decorrelate_simple_apply.go	69	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/rule/binder.go	314	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/rule/join/join_to_apply.go	50	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/rule/rule.go	94	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/rule/rule_type.go	56	tidb-planner	false	PARTIAL	planner-rule-type-wave	rust/crates/tidb-planner/src/rule_type.rs	Ports the source iota-backed rule Type values and pointer String behavior: XFJoinToApply renders join_to_apply while every other value, including unknown integers, renders default_none; rule construction, masks, and cascades execution remain external.
pkg/planner/cascades/rule/ruleset/rule_set.go	84	tidb-planner	false	PARTIAL	planner-rule-set-wave	rust/crates/tidb-planner/src/rule_set.rs	Ports ListRules.Filter bitset membership/order and OperandRules.Filter's intermediate de-correlate-Apply set switch over opaque rule IDs; concrete rules, memo GroupExpression flags, cascades traversal, and optimizer execution remain external.
pkg/planner/cascades/task/base.go	30	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/task/task.go	88	tidb-planner	false	PARTIAL	planner-task-stack-wave	rust/crates/tidb-planner/src/task_stack.rs	The Rust leaf ports the reusable LIFO stack contract, including default capacity, push/pop/empty/length, description order, and destroy clearing while retaining allocation capacity; the source stack-pool, base.Task interface, cascades context, and unsafe Go layout assertions remain external.
pkg/planner/cascades/task/task_apply_rule.go	137	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/task/task_opt_group.go	58	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/task/task_opt_group_expression.go	73	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/cascades/task/task_scheduler.go	57	tidb-planner	false	PARTIAL	planner-task-scheduler-wave	rust/crates/tidb-planner/src/task_scheduler.rs	Ports serial LIFO task execution, first-error propagation, pending-stack retention after failure, and destruction clearing; source task interface, stack pool, descriptions, and cascades context remain external.
pkg/planner/cascades/util/string_writer.go	52	tidb-planner	false	PARTIAL	planner-string-writer-wave	rust/crates/tidb-planner/src/string_writer.rs	The Rust leaf ports the source StrBufferWriter/StrBuffer write-string and flush contract over a typed standard-library writer; source bufio buffering and test assertion plumbing remain adapter details.
pkg/planner/core/access/access_obj.go	210	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/access_object.go	15	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/base/doc.go	33	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/base/misc_base.go	108	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/base/plan_base.go	440	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/base/rule_base.go	31	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/base/task_base.go	58	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/columnar_index_utils.go	49	tidb-planner	false	PARTIAL	planner-columnar-index-extra-wave	rust/crates/tidb-planner/src/columnar_index_extra.rs	Ports buildVectorIndexExtra's vector-index metadata construction: fixed vector index type, retained IndexInfo identity, ANN query type/metric/top-k/column name, derived index ID, copied reference-vector bytes, and copied column ID; protobuf/model metadata, TiFlash scan planning, and vector execution remain external.
pkg/planner/core/common_plans.go	1478	tidb-planner	false	PARTIAL	sql-explain-row-plan-tree	rust/crates/tidb-planner/src/explain/mod.rs	Ports LineFieldsInfo defaults and overrides plus a planner-leaf schema/tree renderer over already flattened operator metadata. Real Plan/DataAccesser/ExplainInfo extraction, _0 filtering, non-analyze row caching, optimizer flattening, non-row formats, runtime data, and SQL/session consumption remain open.
pkg/planner/core/constraint/exprs.go	70	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/core_init.go	187	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/cost/factors_thresholds.go	59	tidb-planner	false	PARTIAL	planner-cost-factors-wave	rust/crates/tidb-planner/src/cost_factors.rs	Ports source selection/distinct/tolerance factors, small-scan threshold, all sixteen AggFuncFactor entries including the default key, and case-sensitive unknown-name fallback; full physical cost model, session overrides, and AST aggregate catalog remain future planner owners
pkg/planner/core/encode.go	393	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/exhaust_physical_plans.go	2314	tidb-planner	false	PARTIAL	planner-residual-condition-wave	rust/crates/tidb-planner/src/residual_condition.rs	The dependency-closed planner leaf preserves the OtherConditions residual shape (AND/OR/NOT plus syntax-only comparison/function metadata) after direct join-key extraction, with explicit deferred evaluation and unsupported AST/unary outcomes; Go expression construction, predicate pushdown, typed coercion, and physical execution remain open.
pkg/planner/core/expression_codec_fn.go	468	tidb-planner	false	PARTIAL	planner-physical-bigint-selection-runtime	rust/crates/tidb-planner/src/physical_selection.rs	The physical operator exposes typed comparison operands and input offsets to the separate expression serializer; expression codec serialization, schema resolution beyond signed BIGINT, TiFlash conversion, and the remaining expression-codec surface remain open.
pkg/planner/core/expression_rewriter.go	3369	tidb-planner	false	PARTIAL	planner-executor-typed-join-runtime	rust/crates/tidb-planner/src/join_condition.rs	Qualified and globally unique columns bind against source-ordered FullSchema before execution, including redundant USING-side visibility; full expression-rewriter pooling, correlated subqueries, casts, and generated-column rewrites remain open.
pkg/planner/core/find_best_task.go	3329	tidb-planner	false	PARTIAL	planner-tikv-table-read-task-runtime	rust/crates/tidb-planner/src/logical_data_source_task.rs	Empty ranges return TableDual before construction; one admitted TiKV table path becomes a root TableReader while PointGet, TiFlash, partition, sample, filters, ordering, mixed candidates, limited ExpectedCnt, and unsupported task shapes fail closed.
pkg/planner/core/flat_plan.go	574	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/fts_resolve_index.go	438	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/fulltext_to_like.go	76	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/generator/hash64_equals/hash64_equals_generator.go	285	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/generator/plan_cache/plan_clone_generator.go	286	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/generator/shallow_ref/shallow_ref_generator.go	201	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/hint_utils.go	637	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/index_join_path.go	862	tidb-planner	false	PARTIAL	planner-executor-typed-join-runtime	rust/crates/tidb-planner/src/condition_binding.rs	Residual column dependencies, including nested IN BETWEEN LIKE IS CASE and CAST shapes, bind to deterministic FullSchema indexes before typed execution; query-bearing and unsupported fulltext shapes are rejected before row evaluation, while physical index ranges and access/remained split remain open.
pkg/planner/core/indexmerge_path.go	1428	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/indexmerge_unfinished_path.go	575	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/initialize.go	39	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/joinorder/conflict_detector.go	1037	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/joinorder/join_order.go	997	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/joinorder/ordered_leading.go	383	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/joinorder/util.go	519	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/logical_initialize.go	15	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/logical_plan_builder.go	8060	tidb-planner	false	PARTIAL	planner-configured-relation-tree-binding-runtime	rust/crates/tidb-planner/src/configured_relation_tree.rs	The bounded relation tree preserves left/right source identity, projection order, and local predicate ownership for INNER, CROSS, and comma syntax; logical optimization, predicate derivation, outer-join simplification, join reorder, statistics, and physical implementation selection remain open.
pkg/planner/core/memtable_infoschema_extractor.go	1042	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/memtable_predicate_extractor.go	1755	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/metrics/metrics.go	118	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/baseimpl/plan.go	166	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/base_logical_plan.go	481	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/expression_util.go	65	tidb-planner	false	PARTIAL	planner-condition-to-dual-wave	rust/crates/tidb-planner/src/condition_to_dual.rs	Ports IsConstFalse and Conds2TableDual control flow over normalized truth tokens, including NULL precedence, list cardinality, and plan-cache suppression; expression coercion/statement context, LogicalTableDual construction/schema, and optimizer integration remain external.
pkg/planner/core/operator/logicalop/hash64_equals_generated.go	1081	tidb-planner	true	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/logical_aggregation.go	845	tidb-planner	false	PARTIAL	planner-logical-aggregation-wave	rust/crates/tidb-planner/src/logical_aggregation.rs	Ports generated LogicalAggregation Hash64/Equals: Aggregation tag, schema, ordered AggFuncDesc metadata, GroupByItems nil/present framing, PossibleProperties ordered columns, and source HasTiFlash exclusion over normalized adapters; expression/type inference, full FieldType/ByItems metadata, plan context, statistics, optimizer rules, and runtime aggregation remain external.
pkg/planner/core/operator/logicalop/logical_apply.go	363	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/logical_cte.go	303	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/logical_cte_table.go	103	tidb-planner	false	PARTIAL	planner-logical-cte-table-wave	rust/crates/tidb-planner/src/logical_cte_table.rs	Ports LogicalCTETable.DeriveStats reload-vector interpretation, existing-stat retention, SeedStat replacement, and changed flag over opaque identities; schemas/expressions/context, real StatsInfo derivation, and CTE plan propagation remain external.
pkg/planner/core/operator/logicalop/logical_datasource.go	876	tidb-planner	false	PARTIAL	planner-read-only-clustered-pk-range-runtime	rust/crates/tidb-planner/src/read_only_scan.rs	The bounded configured datasource partitions clustered-handle access comparisons from stored-column residual comparisons without changing projection or scan-column order; general datasource expressions, schemas, candidate enumeration, partitions, and optimization remain open.
pkg/planner/core/operator/logicalop/logical_expand.go	393	tidb-planner	false	PARTIAL	planner-logical-expand-wave	rust/crates/tidb-planner/src/logical_expand.rs	Ports generated LogicalExpand Hash64/Equals identity: Expand tag, schema and ordered grouping columns/expressions, DistinctSize, nested RollupGroupingSets/LevelExprs, GID, and GPos; arbitrary expression variants, FieldType/collation metadata, grouping-name/ID maps, plan context/schema propagation, and optimizer/runtime execution remain external.
pkg/planner/core/operator/logicalop/logical_index_scan.go	215	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/logical_join.go	2261	tidb-planner	false	PARTIAL	planner-executor-typed-join-runtime	rust/crates/tidb-planner/src/join_condition.rs	Cross-side Eq and NullEq are separated from residual expressions then consumed by one typed executor, while same-side and compound expressions remain residual rather than being guessed as keys; semi anti null-aware joins, predicate derivation, and physical alternatives remain open.
pkg/planner/core/operator/logicalop/logical_limit.go	175	tidb-planner	false	PARTIAL	planner-logical-limit-wave	rust/crates/tidb-planner/src/logical_limit.rs	Ports LogicalLimit generated Hash64/Equals identity and basic ExplainInfo offset/count path: Limit tag, nil/present schema and PartitionBy framing, ordered sort-column/direction, Offset, and Count; full FieldType/collation/VirtualExpr/property ExplainPartitionBy, plan context, and runtime limit behavior remain external.
pkg/planner/core/operator/logicalop/logical_lock.go	160	tidb-planner	false	PARTIAL	planner-logical-lock-wave	rust/crates/tidb-planner/src/logical_lock.rs	Ports isSelectForUpdateLockType, isSelectForShareLockType, and IsSupportedSelectLockType over source AST raw discriminants; AST parsing/restore, column pruning, child plans, session context, and physical lock planning/execution remain external.
pkg/planner/core/operator/logicalop/logical_max_one_row.go	126	tidb-planner	false	PARTIAL	planner-logical-max-one-row-wave	rust/crates/tidb-planner/src/logical_max_one_row.rs	Ports generated LogicalMaxOneRow Hash64/Equals identity: MaxOneRow tag plus embedded BaseLogicalPlan ID; context, children, schema/statistics, predicate behavior, and runtime row limiting remain external.
pkg/planner/core/operator/logicalop/logical_mem_table.go	229	tidb-planner	false	PARTIAL	planner-logical-mem-table-wave	rust/crates/tidb-planner/src/logical_mem_table.rs	Ports generated LogicalMemTable Hash64/Equals identity: MemTableScan tag, normalized schema, case-folded DBName, and nil/present TableInfo ID; extractor/columns/query-time range, infoschema, plan context, and runtime memtable execution remain external.
pkg/planner/core/operator/logicalop/logical_mock.go	28	tidb-planner	false	PARTIAL	planner-logical-mock-wave	rust/crates/tidb-planner/src/logical_mock.rs	Ports test-only MockDataSource.Init replacement of embedded BaseLogicalPlan metadata: fixed mockDS plan type, query-block offset zero, and caller PlanContext retention through an opaque token; plan-ID allocation, task maps, schema, and physical mock datasource planning remain external.
pkg/planner/core/operator/logicalop/logical_partition_union_all.go	78	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/logical_plans_misc.go	331	tidb-planner	false	UNTRIAGED	-	-	-
pkg/planner/core/operator/logicalop/logical_projection.go	690	tidb-planner	false	PARTIAL	planner-logical-projection-wave	rust/crates/tidb-planner/src/logical_projection.rs	Ports generated LogicalProjection Hash64/Equals identity: Projection tag, schema and ordered Exprs nil/present framing, normalized column-expression identity, CalculateNoDelay, and Proj4Expand; arbitrary expression metadata/evaluation, projection rewrites/pruning, plan context, and runtime execution remain external.
pkg/planner/core/operator/logicalop/logical_schema_producer.go	167	tidb-planner	false	PARTIAL	planner-logical-schema-producer-wave	rust/crates/tidb-planner/src/logical_schema_producer.rs	Ports LogicalSchemaProducer Hash64/Equals identity: nil/present ordered schema framing and normalized column identity; schema propagation, names, BaseLogicalPlan/children, full FieldType/collation/VirtualExpr metadata, and DataSource integration remain external.
pkg/planner/core/operator/logicalop/logical_selection.go	416	tidb-planner	false	PARTIAL	planner-physical-bigint-selection-runtime	rust/crates/tidb-planner/src/physical_selection.rs	The bounded physical owner accepts resolved signed-BIGINT comparison conditions and exact input offsets but does not port logical Selection construction, predicate simplification, property derivation, statistics, cost, or optimizer transformations.
pkg/planner/core/operator/logicalop/logical_sequence.go	139	tidb-planner	false	PARTIAL	planner-logical-sequence-wave	rust/crates/tidb-planner/src/logical_sequence.rs	Ports generated LogicalSequence Hash64/Equals identity: Sequence tag plus embedded BaseLogicalPlan ID; CTE child ordering, schema/predicate/statistics/context, and runtime sequence behavior remain external.
pkg/planner/core/operator/logicalop/logical_show.go	395	tidb-planner	false	PARTIAL	planner-logical-show-wave	rust/crates/tidb-planner/src/logical_show.rs	Ports generated LogicalShow Hash64/Equals identity: Show tag and LogicalSchemaProducer nil/present ordered normalized schema; ShowContents/Extractor AST metadata, plan context, and runtime SHOW behavior remain external.
