# find-best-task-go-lockdown-inventory-v1
# owning-go-source	pkg/planner/core/find_best_task.go
# source-sha256	4f98311980c38ca56f98e21925c45e4a412c1481f61bd33711ca31058eabf25d
# source-bytes	136221
# source-lines	3329
# owning-go-test	pkg/planner/core/find_best_task_test.go
# test-sha256	be9adaa1527557fdb9a7dbac3d270139493b709a6beb15dfac8e4b44401e5612
# test-bytes	6089
# test-lines	171
# production-obligations	1667
# direct-test-support-obligations	61
# explicitly-unclaimed-source	pkg/executor/distsql.go
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence
O8b057dcc38b52f69	branch	pkg/planner/core/find_best_task.go	findBestTask/if:5/true	ae71f1404eb268c18ca88df046caf4c40b0d8648284d54986b18f1f0258f3906	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O475894b926d44a72	branch	pkg/planner/core/find_best_task.go	findBestTask/if:6/false	b1e9f6335fb12738c0d6288c40e2c5b4a40a0738c6ef302758af96441daebd75	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O25d05b45cae0c832	branch	pkg/planner/core/find_best_task.go	findBestTask/if:6/true	b1e9f6335fb12738c0d6288c40e2c5b4a40a0738c6ef302758af96441daebd75	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Od66bf072e60e7e20	branch	pkg/planner/core/find_best_task.go	findBestTask/if:7/false	3693b73d45060e3280e867aba2d1c74cb6dca3f20da468ddf76f10255c221837	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O4903b7f476723e16	branch	pkg/planner/core/find_best_task.go	findBestTask/if:7/true	3693b73d45060e3280e867aba2d1c74cb6dca3f20da468ddf76f10255c221837	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O2554210a9eb25d34	branch	pkg/planner/core/find_best_task.go	findBestTask/if:8/false	4ee85d69ac23639d39e4c0351ece3739d4b5cefb5b5c515cfe316c80bd1e9a14	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O58fcab04c0617b9a	branch	pkg/planner/core/find_best_task.go	findBestTask/if:8/true	4ee85d69ac23639d39e4c0351ece3739d4b5cefb5b5c515cfe316c80bd1e9a14	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O475575d5dd8a4adf	branch	pkg/planner/core/find_best_task.go	findBestTask/if:9/false	416659b289532416022e00e3a1249697a9a486ed9cf2bec118fe1cd81a749397	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O9eee5771ddf7bd08	branch	pkg/planner/core/find_best_task.go	findBestTask/if:9/true	416659b289532416022e00e3a1249697a9a486ed9cf2bec118fe1cd81a749397	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O21d02e8d7174f5ab	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:10:&&/lhs_short_circuits	b80433ac75b67cc5faa72098c310c028f1be19937536a1d0f6ca04805cc9e067	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O277cb545322d18e8	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:10:&&/rhs_evaluated	b80433ac75b67cc5faa72098c310c028f1be19937536a1d0f6ca04805cc9e067	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O30ca39fee5f0da85	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:11:&&/lhs_short_circuits	eb08aeede2626b0a173fe1a9c2ef9299bb6e1e1d8649384483f05cc324dd2b34	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Ob1a3f8a3dee71051	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:11:&&/rhs_evaluated	eb08aeede2626b0a173fe1a9c2ef9299bb6e1e1d8649384483f05cc324dd2b34	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Ocf86112a7deb347f	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:1:&&/lhs_short_circuits	8a9c1419a0a82c473b297c97f279fdabdbc68bd37c925f27cf6cb97f6523872e	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O46eaf5d355fac5ba	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:1:&&/rhs_evaluated	8a9c1419a0a82c473b297c97f279fdabdbc68bd37c925f27cf6cb97f6523872e	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Obde73854d4dab6e3	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:2:&&/lhs_short_circuits	933dac1862c07ec7f2ac5b7679c72261a04a4e1b9c14fd202cb0d4be32f13323	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Od347f3b1ec202a4e	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:2:&&/rhs_evaluated	933dac1862c07ec7f2ac5b7679c72261a04a4e1b9c14fd202cb0d4be32f13323	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Oe1f9f7362757dc66	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:3:&&/lhs_short_circuits	fab007d687e5cf032efad32425544060bb7077da80b84a80b58078590bca5073	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O6e44b36325767b4a	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:3:&&/rhs_evaluated	fab007d687e5cf032efad32425544060bb7077da80b84a80b58078590bca5073	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Ocb74735b8c97b5ce	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:4:&&/lhs_short_circuits	8ac21695bb7eb9cc70344993de01cf81a9642fe81f332395d6ad35178ae6094e	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O4ef0f22d9bf5ae1a	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:4:&&/rhs_evaluated	8ac21695bb7eb9cc70344993de01cf81a9642fe81f332395d6ad35178ae6094e	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Oc090fab4486744e8	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:5:&&/lhs_short_circuits	2b0e5d4dfc97e4efd3f7ebad9f4a74bb949983c5783a97d89fe8e8ff8a0215aa	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Of53ba7d2d3f56982	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:5:&&/rhs_evaluated	2b0e5d4dfc97e4efd3f7ebad9f4a74bb949983c5783a97d89fe8e8ff8a0215aa	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Oa6ecd0c1bf322eca	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:6:&&/lhs_short_circuits	964e065593da98d2e816a0c2bf8c2563286fa17d44868c18bb4dddbc72e1cab9	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O3f2f43d5566d2276	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:6:&&/rhs_evaluated	964e065593da98d2e816a0c2bf8c2563286fa17d44868c18bb4dddbc72e1cab9	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Odaa89f788c64aae0	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:7:&&/lhs_short_circuits	0dc2bdba0a6f71f2fd04f6efc92c9bda44f801a9ce955a5f61252b850d4a4263	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O32a679d365956ea1	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:7:&&/rhs_evaluated	0dc2bdba0a6f71f2fd04f6efc92c9bda44f801a9ce955a5f61252b850d4a4263	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O138753a205d04cb7	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:8:&&/lhs_short_circuits	f4690cb3bd09d361e18e83169963812e7aa990a9197d8e64b164de8a8910f157	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O8125564c5f441acf	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:8:&&/rhs_evaluated	f4690cb3bd09d361e18e83169963812e7aa990a9197d8e64b164de8a8910f157	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O28f532980bed3df2	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:9:&&/lhs_short_circuits	83572497ae735c17da41d8d8ef90f2a2e9c5d8e61e670b26372abf827cfe8c73	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
Oc98b4b8551f0e5b7	short_circuit	pkg/planner/core/find_best_task.go	findBestTask/logical:9:&&/rhs_evaluated	83572497ae735c17da41d8d8ef90f2a2e9c5d8e61e670b26372abf827cfe8c73	findBestTask	UNREACHABLE	-	U_VOLCANO_TASK
O5a10571c706ee7dc	function	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource	e3090bbfd7f2f8aef3ae82128e0bf90fcbd93b247f48c4ac340ff1988dea09b1	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Ob13c75bc4958bb85	closure	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/closure:1	68c515f82c8ec56c30833d428bae4214f78a7ada86af7f110938c9a0a6e42f91	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O572cfa789f052b06	closure	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/closure:2	68c515f82c8ec56c30833d428bae4214f78a7ada86af7f110938c9a0a6e42f91	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O9a62aaba48d00920	closure	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/closure:3	68c515f82c8ec56c30833d428bae4214f78a7ada86af7f110938c9a0a6e42f91	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O21c51804d1b3041e	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:1/false	b65fa920ecdae067dd17bb83c015e11ed4d7103413c5119091538024dd79c200	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O70ddfd5283a4c23f	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:1/true	b65fa920ecdae067dd17bb83c015e11ed4d7103413c5119091538024dd79c200	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oa013c2d0b524b2c2	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:10/false	ae71f1404eb268c18ca88df046caf4c40b0d8648284d54986b18f1f0258f3906	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O8c59518ec2863049	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:10/true	ae71f1404eb268c18ca88df046caf4c40b0d8648284d54986b18f1f0258f3906	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O7594339c72ac7b1b	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:11/false	a2d42a2f9f1a6d23dbcb0c582f55644fa45d7bda990e7e4dd6902c2bdedd5cee	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O74ae0c38dce1b1b8	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:11/true	a2d42a2f9f1a6d23dbcb0c582f55644fa45d7bda990e7e4dd6902c2bdedd5cee	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O3a01293333b0ecb8	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:12/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O7ecd242cf83b19b0	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:12/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O48bbbfb368698d72	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:13/false	4ed8ea06f10a153cc0819a936a457ff4bd8b6b6d059e00c57a7cbe57cb9a2963	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O822c52d5388c3c8f	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:13/true	4ed8ea06f10a153cc0819a936a457ff4bd8b6b6d059e00c57a7cbe57cb9a2963	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O67d9a91fcad65c81	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:14/false	358667cde0fba4403ca752e1731611c6a4950fcff0b2798d7e5433f9fe8814cf	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O01891297cdea7707	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:14/true	358667cde0fba4403ca752e1731611c6a4950fcff0b2798d7e5433f9fe8814cf	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O9758cdee072f6c65	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:15/false	9b6302fadfc360affb690bac0c392f29c46d9bf6b003d3229958af59e49220d1	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O026b611877fb2ae1	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:15/true	9b6302fadfc360affb690bac0c392f29c46d9bf6b003d3229958af59e49220d1	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O63f4a1f0d4835d88	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:16/false	a18ffd310ed04b293ef64b5eaf1216078585bae77452165151c161889c6b8a01	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O043333468474ef19	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:16/true	a18ffd310ed04b293ef64b5eaf1216078585bae77452165151c161889c6b8a01	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O194191ef8712b8ee	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:17/false	ac652c57b2835289a641be09b3cd5d98a2de6af2a962a5747eef2b502311a202	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O9cc5607555c994cf	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:17/true	ac652c57b2835289a641be09b3cd5d98a2de6af2a962a5747eef2b502311a202	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O3916e6ffdffe58d9	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:18/false	118be13807c7c54211a8790bce92f641cd6d6119cfedf99866638599bcb7d285	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O56121f4c2205b6fc	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:18/true	118be13807c7c54211a8790bce92f641cd6d6119cfedf99866638599bcb7d285	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O20070ad9bc3d208a	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:19/false	1d343dbfaed68204a056a41b5946287ee1003559cb178e327aa90a87a58f1733	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O0194f4abd5fe343a	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:19/true	1d343dbfaed68204a056a41b5946287ee1003559cb178e327aa90a87a58f1733	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O9689697281498a7c	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:2/false	c4f4ff5809013d2539289459c706126a39114f79f3b88749a68eaf2781d1c32c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O91a4c22347efd190	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:2/true	c4f4ff5809013d2539289459c706126a39114f79f3b88749a68eaf2781d1c32c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O4be04442056035d5	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:20/false	71e02925498dfd56175569a1663f94810d49935f4738f19e3ed5bc4168941a79	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O91ea8e5124c13a10	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:20/true	71e02925498dfd56175569a1663f94810d49935f4738f19e3ed5bc4168941a79	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Od9a3726dccf72a98	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:21/false	e60c5687f1899b5b6ed59f58ecbe06b9941dafb5148bd95a17474fbcd9799378	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oca9c27ec8e2396d3	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:21/true	e60c5687f1899b5b6ed59f58ecbe06b9941dafb5148bd95a17474fbcd9799378	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O563e50e141c96c03	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:22/false	4e169def77cb422a2d58cec38c1e08ae871cf19dc6c087b350b441004b95e2db	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O828d76c22763c041	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:22/true	4e169def77cb422a2d58cec38c1e08ae871cf19dc6c087b350b441004b95e2db	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O2805bd371a4461b0	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:23/false	808eb338ce9a3bfe8eda8d554cb141ac0d47245359cb1290bda955e8e1267c01	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oc838ff686a704185	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:23/true	808eb338ce9a3bfe8eda8d554cb141ac0d47245359cb1290bda955e8e1267c01	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O4d144fa48141c59c	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:24/false	fe74a272703cb272d4087d1900dbd762abf7d3684f9f4c5052c883f4992144a3	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O9e543a7fbfdade12	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:24/true	fe74a272703cb272d4087d1900dbd762abf7d3684f9f4c5052c883f4992144a3	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O19f59b163927bfdf	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:25/false	f242c3eebade227da6983a735555202fcf51c25bb94b203adb8081e737a12acd	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O684c2736bc8a73a5	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:25/true	f242c3eebade227da6983a735555202fcf51c25bb94b203adb8081e737a12acd	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O39c522f511ea10fc	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:26/false	29a59a33ed475a538012bf8534a514d8c3a52e9a9e867d951f253afe77e135ef	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O86a89fd3dff0da83	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:26/true	29a59a33ed475a538012bf8534a514d8c3a52e9a9e867d951f253afe77e135ef	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O146b1eb40580b7a8	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:27/false	e6ba1f6a001225e9ece7df287f4d562781b4cc2f76dac7a21fd4f2147e520edb	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O1d052f8685dd8643	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:27/true	e6ba1f6a001225e9ece7df287f4d562781b4cc2f76dac7a21fd4f2147e520edb	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oda9b1cc3b46d52e7	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:28/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O020309e1f1ff3a99	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:28/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Obf19928274b1a2dc	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:29/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Obbf041f9293577e8	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:29/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O0a55b34abada2997	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:3/false	b7e816209773332f7bba12f2aa77ad4fa6538700f7e1aad58821cfc92800e7b0	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Ob53f84667ce67fa2	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:3/true	b7e816209773332f7bba12f2aa77ad4fa6538700f7e1aad58821cfc92800e7b0	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O32f0e8a5142bbf6c	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:30/false	e74df1d1c2cd539db814cad86ea78b32e5187960524aa880aabe3ed5f88b6d00	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oc071103050f58dee	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:30/true	e74df1d1c2cd539db814cad86ea78b32e5187960524aa880aabe3ed5f88b6d00	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O26d9737533fcdcc2	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:31/false	7f67abea0d442c601e84fdda79d54bb0cc240efa5fe9756ec29d41e094b95aa4	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O8edad9b720e8c049	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:31/true	7f67abea0d442c601e84fdda79d54bb0cc240efa5fe9756ec29d41e094b95aa4	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Od1b06f4fefbeb2bb	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:32/false	1272e90f2ba3db5d2fc521826340f375a5d4e4216ca2935bee6c23df4f57ec60	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O8b75833ac4601908	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:32/true	1272e90f2ba3db5d2fc521826340f375a5d4e4216ca2935bee6c23df4f57ec60	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O8cd01740e6e45e6f	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:33/false	6685d588588327a2bfa6bd992e2173edc9de4738d6ef37e407052278a5bae971	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Odb2480f68c2b33cc	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:33/true	6685d588588327a2bfa6bd992e2173edc9de4738d6ef37e407052278a5bae971	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O0c0f42085dcf0111	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:34/false	afae1a3c523601122dd7f0f86baa8b90540159a4b66374590181894233f23d94	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O2159b0cfbabc5122	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:34/true	afae1a3c523601122dd7f0f86baa8b90540159a4b66374590181894233f23d94	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oe2058aed2fb0496f	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:35/false	f1fa8fd9dd873373f3b2edb8663691eecccfab717287884e0f2a1c4bff918234	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Od6cc5b7be094b7fc	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:35/true	f1fa8fd9dd873373f3b2edb8663691eecccfab717287884e0f2a1c4bff918234	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
Oa2b34848fa873e97	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:36/false	f684729831cf52a18e713672978ecf593316dc8bae74f7df8265a0361cd03086	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O4f84b1522df4ee7a	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:36/true	f684729831cf52a18e713672978ecf593316dc8bae74f7df8265a0361cd03086	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O192228100085b6b9	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:37/false	8502f15524aa6892e990fd158ffe0b37c5a78219fe909316aa6404a60294f500	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O4d2b8c6053de7e5b	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:37/true	8502f15524aa6892e990fd158ffe0b37c5a78219fe909316aa6404a60294f500	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O1d7caadaf211c063	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:38/false	4fbba322efc833f95892f66eb3bb9df96421bdda72f440ce90b5427002fca169	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
O1a636af2ed89cf74	branch	pkg/planner/core/find_best_task.go	findBestTask4LogicalDataSource/if:38/true	4fbba322efc833f95892f66eb3bb9df96421bdda72f440ce90b5427002fca169	findBestTask4LogicalDataSource	PORTED	access_cost::choose_access_path	R_ACCESS_CHOICE
